date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:30	87/87	---M-Z	200	added ('OK')	text/plain	date:Wed,%2003%20Aug%202022%2008:39:29GMT	https://www.factor23.com/robots.txt		(from )
10:39:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Aug%202022%2008:39:30GMT	https://www.factor23.com/	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/index.html	(from )
10:39:32	89819/89819	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:39:31GMT	https://www.factor23.com/it/home	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/home.html	(from https://www.factor23.com/)
10:39:32	4276/4276	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-57x57.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-57x57.png	(from https://www.factor23.com/it/home)
10:39:33	4537/4537	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-60x60.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-60x60.png	(from https://www.factor23.com/it/home)
10:39:34	5649/5649	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-72x72.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-72x72.png	(from https://www.factor23.com/it/home)
10:39:35	307/307	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:39:35%20GMT	https://www.factor23.com/assets/images/favicon/apple-icon-76x76.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/assets/images/favicon/apple-icon-76x76.4.delayed	(from https://www.factor23.com/it/home)
10:39:36	10231/10231	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-114x114.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-114x114.png	(from https://www.factor23.com/it/home)
10:39:37	10914/10914	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-120x120.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-120x120.png	(from https://www.factor23.com/it/home)
10:39:38	13813/13813	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-144x144.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-144x144.png	(from https://www.factor23.com/it/home)
10:39:39	14823/14823	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-152x152.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-152x152.png	(from https://www.factor23.com/it/home)
10:39:40	18869/18869	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-180x180.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/apple-icon-180x180.png	(from https://www.factor23.com/it/home)
10:39:41	20863/20863	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/android-icon-192x192.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/android-icon-192x192.png	(from https://www.factor23.com/it/home)
10:39:42	2314/2314	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/favicon-32x32.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/favicon-32x32.png	(from https://www.factor23.com/it/home)
10:39:43	8230/8230	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/favicon-96x96.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/favicon-96x96.png	(from https://www.factor23.com/it/home)
10:39:44	1482/1482	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/favicon-16x16.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/favicon/favicon-16x16.png	(from https://www.factor23.com/it/home)
10:39:45	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Aug%202022%2008:39:45GMT	https://www.factor23.com/manifest.json	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/manifest.e.delayed	(from https://www.factor23.com/it/home)
10:39:46	284/284	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:39:46%20GMT	https://www.factor23.com/ms-icon-144x144.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/ms-icon-144x144.f.delayed	(from https://www.factor23.com/it/home)
10:39:48	1890/1890	---MC-	200	added ('OK')	text/css	date:Wed,%2003%20Aug%202022%2008:39:47%20GMT	https://fonts.googleapis.com/css?family=Lato:300,400,400i,700|Raleway:300,400,500,600,700|Crete+Round:400i	/home/riccardo/httrack-websites/factor23.com/fonts.googleapis.com/css90e1.css	(from https://www.factor23.com/it/home)
10:39:49	49098/49098	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css	(from https://www.factor23.com/it/home)
10:39:49	2422/2422	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/flickity.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/flickity.css	(from https://www.factor23.com/it/home)
10:39:51	3753/3753	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/particles_base.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/particles_base.css	(from https://www.factor23.com/it/home)
10:39:52	1435/1435	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/toggle_switch.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/toggle_switch.css	(from https://www.factor23.com/it/home)
10:39:53	192348/192348	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Jan%202020%2010:06:01%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/bootstrap.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/bootstrap.css	(from https://www.factor23.com/it/home)
10:39:54	11602/11602	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/jquery.flipster.min.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/jquery.flipster.min.css	(from https://www.factor23.com/it/home)
10:39:55	7662/7662	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Feb%202015%2016:02:20%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css	(from https://www.factor23.com/it/home)
10:39:56	157/157	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/v-bars.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/v-bars.css	(from https://www.factor23.com/it/home)
10:39:57	58/58	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/checkboxes.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/checkboxes.css	(from https://www.factor23.com/it/home)
10:39:58	22540/22540	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/animate.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/animate.css	(from https://www.factor23.com/it/home)
10:39:59	10722/10722	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/bootstrap-select.min.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/bootstrap-select.min.css	(from https://www.factor23.com/it/home)
10:40:00	1590/1590	---M-Z	200	added ('OK')	text/css	etag:W/%2256eb25bf-636%22	https://gitcdn.github.io/bootstrap-toggle/2.2.2/css/bootstrap-toggle.min.css	/home/riccardo/httrack-websites/factor23.com/gitcdn.github.io/bootstrap-toggle/2.2.2/css/bootstrap-toggle.min.css	(from https://www.factor23.com/it/home)
10:40:02	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%22620cd6ff-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	/home/riccardo/httrack-websites/factor23.com/code.jquery.com/jquery-3.4.1.min.js	(from https://www.factor23.com/it/home)
10:40:02	21004/21004	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-520c%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	/home/riccardo/httrack-websites/factor23.com/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://www.factor23.com/it/home)
10:40:04	58072/58072	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:08%20GMT	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	/home/riccardo/httrack-websites/factor23.com/stackpath.bootstrapcdn.com/bootstrap/4.3.1/js/bootstrap.min.js	(from https://www.factor23.com/it/home)
10:40:04	475/475	---MC-	200	added ('OK')	text/css	date:Wed,%2003%20Aug%202022%2008:40:04%20GMT	https://fonts.googleapis.com/icon?family=Material+Icons	/home/riccardo/httrack-websites/factor23.com/fonts.googleapis.com/icone91f.css	(from https://www.factor23.com/it/home)
10:40:05	14744/14744	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Mar%202020%2012:50:50%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom.css	(from https://www.factor23.com/it/home)
10:40:06	309881/309881	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Apr%202020%2009:50:36%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/style.css	(from https://www.factor23.com/it/home)
10:40:07	2092/2092	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2016:17:02%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_atleti.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_atleti.css	(from https://www.factor23.com/it/home)
10:40:08	154/154	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_magazine.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_magazine.css	(from https://www.factor23.com/it/home)
10:40:09	1369/1369	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Jan%202020%2010:06:01%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_kits.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_kits.css	(from https://www.factor23.com/it/home)
10:40:10	774/774	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Mar%202020%2012:22:09%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_profile.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom_profile.css	(from https://www.factor23.com/it/home)
10:40:11	78633/78633	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Mar%202021%2008:26:37%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom-f23.css	(from https://www.factor23.com/it/home)
10:40:12	15731/15731	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Jan%202020%2010:46:00%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/bootstrap-datepicker.min.css	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/bootstrap-datepicker.min.css	(from https://www.factor23.com/it/home)
10:40:14	4129/4129	---M-Z	200	added ('OK')	application/javascript	etag:W/%2256eb25bf-1021%22	https://gitcdn.github.io/bootstrap-toggle/2.2.2/js/bootstrap-toggle.min.js	/home/riccardo/httrack-websites/factor23.com/gitcdn.github.io/bootstrap-toggle/2.2.2/js/bootstrap-toggle.min.js	(from https://www.factor23.com/it/home)
10:40:14	41065/41065	---MCZ	200	added ('OK')	text/css	etag:W/%22d61bfe9b56c13ecff5313ee3abb45e8b%22	https://use.fontawesome.com/releases/v5.0.13/css/all.css	/home/riccardo/httrack-websites/factor23.com/use.fontawesome.com/releases/v5.0.13/css/all.css	(from https://www.factor23.com/it/home)
10:40:15	54063/54063	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/js/flickity.min.js	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/js/flickity.min.js	(from https://www.factor23.com/it/home)
10:40:16	50638/50638	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/js/bootstrap-select.min.js	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/js/bootstrap-select.min.js	(from https://www.factor23.com/it/home)
10:40:17	33693/33693	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2021%20Jan%202020%2010:46:00%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/js/bootstrap-datepicker.min.js	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/js/bootstrap-datepicker.min.js	(from https://www.factor23.com/it/home)
10:40:18	7413/7413	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2019%20Dec%202019%2009:24:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/js/jquery.flipster.min.js	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/js/jquery.flipster.min.js	(from https://www.factor23.com/it/home)
10:40:19	24478/24478	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2003%20Feb%202020%2008:26:10%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/logo.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/logo.svg	(from https://www.factor23.com/it/home)
10:40:21	99649/99649	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:20GMT	https://www.factor23.com/it/atleti	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/atleti.html	(from https://www.factor23.com/it/home)
10:40:22	175986/175986	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:21GMT	https://www.factor23.com/it/kit	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/kit.html	(from https://www.factor23.com/it/home)
10:40:22	64261/64261	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:22GMT	https://www.factor23.com/it/team	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/team.html	(from https://www.factor23.com/it/home)
10:40:24	65573/65573	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:23GMT	https://www.factor23.com/it/magazine	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/magazine.html	(from https://www.factor23.com/it/home)
10:40:24	268/268	---M--	401	error ('Authorization%20Required')	application/json	date:Wed,%2003%20Aug%202022%2008:40:24GMT	https://www.factor23.com/user/ws/auth/login	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/user/ws/auth/login.34.delayed	(from https://www.factor23.com/it/home)
10:40:26	51850/51850	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:25GMT	https://www.factor23.com/it/privacy?p=privacy	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/privacy603f.html	(from https://www.factor23.com/it/home)
10:40:26	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b8f3a52197e94c3a9888be0e0148054%22	https://connect.facebook.net/en_US/sdk.js	/home/riccardo/httrack-websites/factor23.com/connect.facebook.net/en_US/sdk.js	(from https://www.factor23.com/it/home)
10:40:27	20875/20875	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:27GMT	https://www.factor23.com/it/attivazione-utente?red=/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/attivazione-utentead76.html	(from https://www.factor23.com/it/home)
10:40:28	20875/20875	---MC-	200	added ('OK')	text/html	date:Wed,%2003%20Aug%202022%2008:40:28GMT	https://www.factor23.com/it/attivazione-utente	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/attivazione-utente.html	(from https://www.factor23.com/it/home)
10:40:29	37545/37545	---MC-	302	error ('Found')	text/html	date:Wed,%2003%20Aug%202022%2008:40:29GMT	https://www.factor23.com/it/dati-personali	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/it/dati-personali.39.delayed	(from https://www.factor23.com/it/home)
10:40:30	4312/4312	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/you.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/you.svg	(from https://www.factor23.com/it/home)
10:40:31	11365/11365	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/your-system.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/your-system.svg	(from https://www.factor23.com/it/home)
10:40:32	10347/10347	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/our-science.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/our-science.svg	(from https://www.factor23.com/it/home)
10:40:33	23076/23076	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/your-custom-program.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/your-custom-program.svg	(from https://www.factor23.com/it/home)
10:40:34	5345/5345	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/you-further.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/you-further.svg	(from https://www.factor23.com/it/home)
10:40:35	102317/102317	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202020%2011:21:35%20GMT	https://www.factor23.com/cms_public_file/3/aed0856f3fc6792b907c5b6fb26bf047_30418_02.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/aed0856f3fc6792b907c5b6fb26bf047_30418_02.jpg	(from https://www.factor23.com/it/home)
10:40:36	74296/74296	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Mar%202020%2012:23:29%20GMT	https://www.factor23.com/cms_public_file/3/13e9cabbaf46644dbc94fbfa363b8511_30640_step1.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/13e9cabbaf46644dbc94fbfa363b8511_30640_step1.jpg	(from https://www.factor23.com/it/home)
10:40:37	64855/64855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Mar%202020%2012:24:15%20GMT	https://www.factor23.com/cms_public_file/3/f9a835d51e8c8a8e1df4725d91e04f7c_30642_step3.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/f9a835d51e8c8a8e1df4725d91e04f7c_30642_step3.jpg	(from https://www.factor23.com/it/home)
10:40:38	70034/70034	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Mar%202020%2012:24:26%20GMT	https://www.factor23.com/cms_public_file/3/d73f140fa082eba41260a9b3f4b6d9e0_30644_step4.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/d73f140fa082eba41260a9b3f4b6d9e0_30644_step4.jpg	(from https://www.factor23.com/it/home)
10:40:39	39039/39039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Mar%202020%2012:24:35%20GMT	https://www.factor23.com/cms_public_file/3/4ef0842b24bd4e7d2143d6e74cad3349_30646_step5.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/4ef0842b24bd4e7d2143d6e74cad3349_30646_step5.jpg	(from https://www.factor23.com/it/home)
10:40:40	97371/97371	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Mar%202020%2013:32:53%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/runner.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/runner.png	(from https://www.factor23.com/it/home)
10:40:41	28893/28893	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Mar%202020%2013:32:53%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/runner-bg-graphics.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/runner-bg-graphics.png	(from https://www.factor23.com/it/home)
10:40:42	4075/4075	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/check.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/check.svg	(from https://www.factor23.com/it/home)
10:40:43	15663/15663	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202020%2010:48:06%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/home/steps-slider-bg.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/home/steps-slider-bg.png	(from https://www.factor23.com/it/home)
10:40:45	39050/39050	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2015:10:10%20GMT	https://www.factor23.com/cms_public_file/3/cd1b608e0060b61e2df5db8bc6cd6d6b_30492_giovanni_devoti.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/cd1b608e0060b61e2df5db8bc6cd6d6b_30492_giovanni_devoti.jpg	(from https://www.factor23.com/it/home)
10:40:46	37110/37110	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2015:11:51%20GMT	https://www.factor23.com/cms_public_file/3/4fdbd7936ac8954847d75cf73ab1a618_30500_francesco_ferrari.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/4fdbd7936ac8954847d75cf73ab1a618_30500_francesco_ferrari.jpg	(from https://www.factor23.com/it/home)
10:40:47	6616730/6616730	---M--	200	added ('OK')	video/mp4	date:Tue,%2021%20Jan%202020%2010:46:00%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/video/home/web_gl_globe.mp4	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/video/home/web_gl_globe.mp4	(from https://www.factor23.com/it/home)
10:40:47	29705/29705	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2015:10:35%20GMT	https://www.factor23.com/cms_public_file/3/b9bc0deb1eebac35640526b85ff2354e_30496_linus.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/b9bc0deb1eebac35640526b85ff2354e_30496_linus.jpg	(from https://www.factor23.com/it/home)
10:40:48	36185/36185	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2015:09:32%20GMT	https://www.factor23.com/cms_public_file/3/b2483e54a7ef8e51e94bf33a463cbef4_30490_mirko_colangelo.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/b2483e54a7ef8e51e94bf33a463cbef4_30490_mirko_colangelo.jpg	(from https://www.factor23.com/it/home)
10:40:49	45515/45515	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2015:11:01%20GMT	https://www.factor23.com/cms_public_file/3/3c2303d5bb5011a0cb084d74851e5008_30498_carlo_muraro.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/3c2303d5bb5011a0cb084d74851e5008_30498_carlo_muraro.jpg	(from https://www.factor23.com/it/home)
10:40:50	47952/47952	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2015:10:22%20GMT	https://www.factor23.com/cms_public_file/3/eba832d39d794b41bf34876303fe35d0_30494_mariagrazia_braca.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/eba832d39d794b41bf34876303fe35d0_30494_mariagrazia_braca.jpg	(from https://www.factor23.com/it/home)
